1::Benadryl 1::Cold|Cough
3837::venlafaxineOFF LABEL 13::Migraine
3838::AntiflexOFF LABEL 13::Migraine
3839::D.H.E. 45 13::Migraine
3840::Farbital 13::Migraine
3841::NorflexOFF LABEL 13::Migraine
3842::onabotulinumtoxinA 13::Migraine
3843::Onzetra Xsail 13::Migraine
3844::OrfroOFF LABEL 13::Migraine
3845::orphenadrineOFF LABEL 13::Migraine
3846::OrphenateOFF LABEL 13::Migraine
3847::Painaid 13::Migraine
3848::Reglan 13::Migraine
3849::Relpax 13::Migraine
3850::rizatriptan 13::Migraine
3851::sumatriptan 13::Migraine
3852::Sumavel DosePro 13::Migraine
3853::Treximet 13::Migraine
3854::Vanquish 13::Migraine
3855::venlafaxineOFF LABEL 13::Migraine
3856::Zecuity 13::Migraine
3857::Zembrace SymTouch 13::Migraine
3858::zolmitriptan 13::Migraine
3859::Zomig 13::Migraine
3860::Zomig-ZMT 13::Migraine
3861::Cymbalta 13::Depression
3862::Lexapro 13::Depression
3863::Zoloft 13::Depression
3864::Celexa 13::Depression
3865::Prozac 13::Depression
3866::Wellbutrin XL 13::Depression
3867::citalopram 13::Depression
3868::Abilify 13::Depression
3869::bupropion 13::Depression
3870::Xanax 13::Depression
3871::Effexor XR 13::Depression
3872::sertraline 13::Depression
3873::Wellbutrin 13::Depression
3874::fluoxetine 13::Depression
3875::Pristiq 13::Depression
3876::Effexor 13::Depression
3877::Paxil 13::Depression
3878::venlafaxine 13::Depression
3879::Wellbutrin SR 13::Depression
3880::trazodone 13::Depression
3881::Remeron 13::Depression
3882::Viibryd 13::Depression
3883::escitalopram 13::Depression
3884::mirtazapine 13::Depression
3885::paroxetine 13::Depression
3886::Seroquel XR 13::Depression
3887::amitriptyline 13::Depression
3888::alprazolam 13::Depression
3889::Deplin 13::Depression
3890::ZyprexaOFF LABEL 13::Depression
3891::duloxetine 13::Depression
3892::nortriptyline 13::Depression
3893::tramadolOFF LABEL 13::Depression
3894::Fetzima 13::Depression
3895::lamotrigineOFF LABEL 13::Depression
3896::Alprazolam Intensol 13::Depression
3897::aripiprazole 13::Depression
3898::Budeprion SR 13::Depression
3899::Budeprion XL 13::Depression
3900::Desyrel 13::Depression
3901::Niravam 13::Depression
3902::Oleptro 13::Depression
3903::quetiapine 13::Depression
3904::Serzone 13::Depression
3905::Xanax XR 13::Depression
3906::Aplenzin 13::Depression
3907::Desyrel Dividose 13::Depression
3908::doxepin 13::Depression
3909::Forfivo XL 13::Depression
3910::lithiumOFF LABEL 13::Depression
3911::olanzapineOFF LABEL 13::Depression
3912::Paxil CR 13::Depression
3913::risperidoneOFF LABEL 13::Depression
3914::Symbyax 13::Depression
3915::Asendin 13::Depression
3916::desipramine 13::Depression
3917::desvenlafaxine 13::Depression
3918::Emsam 13::Depression
3919::imipramine 13::Depression
3920::Irenka 13::Depression
3921::Methylin ER 13::Depression
3922::methylphenidate 13::Depression
3923::Nardil 13::Depression
3924::nefazodone 13::Depression
3925::Pamelor 13::Depression
3926::Parnate 13::Depression
3927::Pexeva 13::Depression
3928::Prozac Weekly 13::Depression
3929::Rapiflux 13::Depression
3930::Remeron SolTab 13::Depression
3931::Sinequan 13::Depression
3932::Abilify Discmelt 13::Depression
3933::amitriptyline / chlordiazepoxide 13::Depression
3934::amoxapine 13::Depression
3935::Anafranil 13::Depression
3936::Ambien 13::Insomnia
3937::trazodoneOFF LABEL 13::Insomnia
3938::zolpidem 13::Insomnia
3939::Lunesta 13::Insomnia
3940::Ativan 13::Insomnia
3941::Dalmane 13::Insomnia
3942::Restoril 13::Insomnia
3943::Ambien CR 13::Insomnia
3944::temazepam 13::Insomnia
3945::Zyprexa ZydisOFF LABEL 13::Insomnia
3946::Prosom 13::Insomnia
3947::amitriptyline 13::Insomnia
3948::Halcion 13::Insomnia
3949::Rozerem 13::Insomnia
3950::Advil PM 13::Insomnia
3951::Belsomra 13::Insomnia
3952::lorazepam 13::Insomnia
